132.0626 34.027 WI N.SYTH HHZ 0.073
137.1057 34.7884 WI N.HAZH HHZ -0.392
137.4689 36.7914 WI N.UOZH HHZ 0.052
135.6397 35.0243 WI DP.KK29 HHZ 0.097
131.2118 33.2844 WI N.KKEH HHZ 0.298
132.6396 34.8697 WI N.HSMH HHZ 0.065
136.138 33.9002 WI GS.ICU2 HHZ -0.097
135.2996 34.853 WI DP.BWC9 HHZ 0.136
134.1295 33.8778 WI N.KYDH HHZ 0.449
137.5672 35.8365 WI DP.OT65 HHZ 1.13
136.3282 36.2808 WI KAGA HHZ 0.025
136.6134 35.6325 WI N.NEOH HHZ 0.067
135.93 35.2421 WI DP.BWD1 HHZ 0.328
133.2868 35.2494 WI DP.ST16 HHZ 0.445
135.7087 35.4014 WI DP.KK14 HHZ 0.097
134.4445 34.9901 WI DP.MZT HHZ 0.15
131.542 33.1525 WI N.NTHH HHZ 0.062
136.1055 33.9575 WI E.KUM HHZ 0.327
134.661 35.5907 WI KASUMI HHZ 0.085
133.3004 35.5579 WI N.MHSH HHZ -0.192
137.004 35.4527 WI N.MKMH HHZ -0.117
135.9969 33.7644 WI N.KHOH HHZ -0.011
133.3112 35.2958 WI DP.ST32 HHZ 0.189
135.6623 34.9112 WI DP.KK30 HHZ 0.235
137.3438 36.094 WI N.ASNH HHZ 0.688
132.6689 34.6629 WI N.YSHH HHZ 0.178
135.4461 33.9042 WI E.KKW HHZ 0.246
136.29963 35.80125 WI DP.IMJ HHZ 0.23
135.9936 35.3593 WI DP.BWE8 HHZ 0.131
137.848 36.9378 WI N.IGWH HHZ 0.049
135.7337 34.1934 WI E.SRT HHZ 0.447
132.8558 35.1634 WI N.YSDH HHZ 0.279
137.0474 35.1842 WI N.NGKH HHZ -0.149
132.67794 34.53612 WI E.SHK HHZ 0.275
137.5894 35.8595 WI DP.OT81 HHZ 1.033
137.8767 35.5143 WI N.TKGH HHZ 0.298
133.0123 35.3445 WI DP.ST48 HHZ 0.132
136.0316 34.853 WI N.SGRH HHZ 0.16
135.4061 33.6331 WI E.SHR HHZ 0.17
133.8905 34.507 WI N.TAMH HHZ -0.19
131.6859 33.4732 WI N.AKIH HHZ -0.363
133.3641 33.7079 WI N.GHKH HHZ 0.489
133.3909 35.2313 WI N.HINH HHZ 0.31
133.4055 34.9103 WI N.TTAH HHZ 0.33
137.5619 35.8845 WI DP.OT83 HHZ 1.285
136.0022 34.2925 WI N.KAWH HHZ 0.258
137.8797 35.6152 WI N.MTKH HHZ 0.606
133.4388 33.5313 WI N.INOH HHZ -0.092
136.261 34.9638 WI N.HNOH HHZ 0.12
135.8369 34.3061 WI N.KRTH HHZ 0.287
132.4762 33.5605 WI NAGAHA HHZ 0.23
136.0294 34.4237 WI N.HYSH HHZ 0.289
132.9123 34.9137 WI N.KTWH HHZ 0.239
134.4554 34.0606 WI DP.ISI HHZ 0.027
135.7928 35.3017 WI DP.BWB2 HHZ 0.492
133.0522 35.1465 WI DP.ST30 HHZ 0.463
135.4424 35.0159 WI DP.KK32 HHZ 0.391
134.5138 34.1445 WI GS.BND HHZ -0.471
132.8989 35.3422 WI N.KACH HHZ -0.055
136.699 35.9415 WI N.IZUH HHZ 0.309
137.5564 35.8652 WI DP.OT67 HHZ 1.282
136.9584 36.5736 WI N.IMIH HHZ -0.055
135.1589 34.0892 WI E.ARD HHZ 0.041
133.5435 35.0672 WI DP.ST14 HHZ 0.438
133.9263 35.2826 WI N.KSBH HHZ 0.295
136.0686 35.3277 WI DP.KK16 HHZ 0.086
137.56659 36.25831 WI DP.YKE HHZ 1.175
131.3062 33.4701 WI KU.NKT HHZ 0.168
136.5033 34.5424 WI N.MASH HHZ -0.116
137.6243 35.0002 WI N.HOUH HHZ 0.06
135.435 34.2569 WI E.NWK1 HHZ 0.14
135.1012 35.6317 WI YASAKA HHZ 0.26
137.8691 36.468 WI N.OMYH HHZ 0.638
132.9449 35.141 WI DP.ST29 HHZ 0.34
137.2377 34.9635 WI N.OKZH HHZ 0.099
136.9621 35.8323 WI N.YMTH HHZ 0.413
